7/28/2015 12:50:44 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  186591GI4
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/28/2015 12:51:01 PM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.04827586,80,80,35,29,
7/28/2015 12:51:05 PM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.05119454,80,80,35,29.3,
7/28/2015 12:51:09 PM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.05029586,80,80,35,33.8,
7/28/2015 12:51:12 PM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.05095541,80,80,35,31.4,
7/28/2015 12:51:16 PM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.0487106,80,80,35,34.9,
7/28/2015 12:51:20 PM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04829545,80,80,35,35.2,
7/28/2015 12:51:24 PM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.4995958,80,80,125,123.7,
7/28/2015 12:51:28 PM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.4995984,80,80,125,124.5,
7/28/2015 12:51:33 PM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.5,80,80,125,124.6,
7/28/2015 12:51:36 PM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.5,80,80,250,249.8,
7/28/2015 12:51:41 PM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.4997999,80,80,250,249.9,
7/28/2015 12:51:45 PM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.4997999,80,80,250,249.9,
7/28/2015 12:51:49 PM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.6,
7/28/2015 12:51:54 PM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
7/28/2015 12:52:00 PM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
7/28/2015 12:52:05 PM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,0.9992,80,80,125,125,
7/28/2015 12:52:10 PM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
7/28/2015 12:52:15 PM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
7/28/2015 12:52:20 PM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,0.9992,80,80,125,125,
7/28/2015 12:52:25 PM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
7/28/2015 12:52:30 PM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,0.9992,80,80,125,125,
7/28/2015 12:52:35 PM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,0.9992,80,80,125,125,
7/28/2015 12:52:39 PM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:52:44 PM,Calibration,1,Calibration 6,6,E,2,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:52:49 PM,Calibration,1,Calibration 6,6,E,3,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:52:54 PM,Calibration,1,Calibration 6,6,E,4,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:52:59 PM,Calibration,1,Calibration 6,6,E,5,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:53:04 PM,Calibration,1,Calibration 6,6,E,6,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:53:09 PM,Calibration,1,Calibration 6,6,E,7,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:53:14 PM,Calibration,1,Calibration 6,6,E,8,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:53:19 PM,Calibration,1,Calibration 6,6,E,9,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 12:53:24 PM,Calibration,1,Calibration 6,6,E,10,0,0,0,0,0,1,80,80,250,249.9,
7/28/2015 1:02:28 PM,Tube Warm Up,2,WarmUp,1,E,1,0,0,0,0,0,540.158,80,80,75,36.7,
7/28/2015 1:02:38 PM,10 second Delay,2,D
7/28/2015 1:03:41 PM,NG HVIS #1,3,NG HVIS 110,1,E,1,0,0,0,0,0,60.02325,110,110,15,4.3,
7/28/2015 1:03:46 PM,5 second Delay,2,D
7/28/2015 1:04:50 PM,NG HVIS #1,3,NG HVIS 115,3,E,1,0,0,0,0,0,59.95349,115,115,15,4.3,
7/28/2015 1:04:55 PM,5 second Delay,4,D
7/28/2015 1:05:58 PM,NG HVIS #1,3,NG HVIS 120,5,E,1,0,0,0,0,0,59.83721,120,120,15,4.3,
7/28/2015 1:06:03 PM,5 second Delay,6,D
7/28/2015 1:07:07 PM,NG HVIS #2,4,NG HVIS 125,1,E,1,0,0,0,0,0,59.76744,125,125,15,4.3,
7/28/2015 1:07:12 PM,5 second Delay,2,D
7/28/2015 1:08:16 PM,NG HVIS #2,4,NG HVIS 130,3,E,1,0,0,0,0,0,59.67442,130,130,15,4.3,
7/28/2015 1:08:21 PM,5 second Delay,4,D
7/28/2015 1:09:24 PM,NG HVIS #3,5,NG HVIS 135,1,E,1,1,0,8,0,9,59.48837,135,135,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/28/2015 1:10:30 PM,NG HVIS #3,5,NG HVIS 135,1,E,1,0,0,0,0,0,59.53489,135,135,15,4.3,
7/28/2015 1:10:35 PM,5 second Delay,2,D
7/28/2015 1:11:38 PM,NG HVIS #3,5,NG HVIS 140,3,E,1,0,0,0,0,0,59.46511,140,140,15,4.3,
7/28/2015 1:11:43 PM,5 second Delay,4,D
7/28/2015 1:12:47 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.46511,140,140,15,4.3,
7/28/2015 1:12:52 PM,5 second Delay,2,D
7/28/2015 1:13:55 PM,NG HVIS #4,6,NG HVIS 140,3,E,1,0,0,0,0,0,59.46511,140,140,15,4.3,
7/28/2015 1:14:00 PM,5 second Delay,4,D
